agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza__population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per__hour,passengers_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,any_data_questionable?,year,uace_code,uza_name,primary_uza_population,cost_per_hour
"County of Miami-Dade , dba: Transportation & Public Work",Miami,FL,4034,40034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,1370.0,MG,DO,21.0,0.0,0.0,237.84,78.2,3.04,3.24,0.0,26951600.0,8863809.0,113317.0,8325839.0,1155831.0,No,2019,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,8608208.0,1348.0,DR,PT,924.0,2.81,0.07,70.76,1.7,41.95,4.7,10009310.0,149610517.0,3566500.0,2114470.0,31820662.0,28226698.0,No,2019,,,,
"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,5182,50182,Independent Public Agency or Authority of Transit Service,Full Reporter,8608208.0,1348.0,DT,PT,424.0,2.63,0.06,82.53,2.0,42.12,3.73,1163857.0,18629391.0,442270.0,225726.0,4989540.0,3628050.0,No,2019,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,12150996.0,1221.0,DT,PT,638.0,2.38,0.06,101.41,2.7,37.37,2.64,5343609.0,84062834.0,2249602.0,828968.0,31847813.0,18401222.0,No,2019,,,,
Access Services  ,El Monte,CA,9157,90157,Independent Public Agency or Authority of Transit Service,Full Reporter,12150996.0,1221.0,DR,PT,583.0,2.19,0.06,59.48,1.6,36.16,3.09,4837375.0,79445515.0,2208728.0,1342965.0,25870403.0,20017151.0,No,2019,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,18351295.0,1146.0,MB,PT,9.0,1.52,0.24,88.99,14.1,6.3,5.24,618186.0,2559365.0,406193.0,28760.0,488542.0,173093.0,No,2019,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,18351295.0,1146.0,FB,PT,2.0,1.37,0.05,1191.36,46.7,25.52,6.23,236470.0,4409209.0,172797.0,3701.0,707182.0,43057.0,No,2019,,,,
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,2078,20078,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,18351295.0,1146.0,CR,DO,1135.0,8.28,0.6,590.63,42.9,13.76,0.62,756678075.0,1257847085.0,91433762.0,2129670.0,2034489613.0,67938044.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,LR,DO,89.0,1.03,0.25,194.6,46.8,4.15,0.86,17630129.0,71152656.0,17128008.0,365639.0,83098538.0,6569208.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,DR,DO,64.0,1.27,0.02,129.27,2.2,59.48,5.56,308442.0,14461231.0,243115.0,111867.0,2601434.0,1818305.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,CR,DO,50.0,1.36,0.16,265.75,31.2,8.53,0.33,7084619.0,44291302.0,5193879.0,166668.0,133685517.0,5401987.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,MB,PT,5.0,0.21,0.01,78.06,4.1,18.98,6.43,15476.0,1408563.0,74228.0,18045.0,219004.0,248302.0,Yes,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,DR,PT,46.0,0.28,0.01,82.94,2.1,39.93,3.18,41359.0,5796231.0,145150.0,69882.0,1822370.0,1063050.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,VP,DO,430.0,3.68,0.25,81.22,5.5,14.89,0.43,3927899.0,15911105.0,1068364.0,195895.0,37026581.0,6451812.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,MB,DO,416.0,0.94,0.13,117.49,15.8,7.41,1.77,18973345.0,149579529.0,20175756.0,1273170.0,84702154.0,17004452.0,No,2019,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,1021243.0,1141.0,CB,DO,41.0,0.95,0.06,239.23,15.6,15.37,0.7,522214.0,8448535.0,549661.0,35315.0,12128093.0,904101.0,No,2019,,,,
MTA Bus Company,New York,NY,2188,20188,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,18351295.0,1115.0,MB,DO,1115.0,1.66,0.26,258.64,40.9,6.32,2.26,224811595.0,854176837.0,135080070.0,3302624.0,377941829.0,26440538.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,MB,DO,561.0,0.82,0.11,127.99,16.5,7.74,1.97,30647327.0,288335448.0,37230755.0,2252879.0,146291345.0,28550945.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,CR,PT,23.0,4.08,0.24,457.79,27.2,16.84,0.96,8190826.0,33798689.0,2006996.0,73830.0,35381640.0,1633624.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,SR,DO,2.0,0.0,0.0,252.85,16.6,15.24,9.71,0.0,3452161.0,226496.0,13653.0,355701.0,94321.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,VP,PT,167.0,3.17,1.05,19.34,6.4,3.02,0.08,1572059.0,1496199.0,495882.0,77361.0,18228162.0,2838832.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,LR,DO,117.0,0.82,0.12,388.46,56.7,6.85,0.85,23346804.0,194102627.0,28335785.0,499670.0,227090304.0,10303973.0,Yes,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,DT,PT,115.0,2.36,0.05,69.69,1.5,46.86,3.74,1391975.0,27674613.0,590600.0,397133.0,7396607.0,7160994.0,No,2019,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,5121892.0,1092.0,DR,PT,107.0,2.38,0.05,87.08,1.8,47.23,4.72,989079.0,19601523.0,415034.0,225099.0,4153750.0,2934943.0,No,2019,,,,
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra",Chicago,IL,5118,50118,Independent Public Agency or Authority of Transit Service,Full Reporter,8608208.0,1066.0,CR,DO,1066.0,5.95,0.47,518.95,40.8,12.73,0.57,365935097.0,782173784.0,61456663.0,1507232.0,1365137921.0,44605656.0,No,2019,,,,
MTA Long Island Rail Road,Jamaica,NY,2100,20100,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,18351295.0,1026.0,CR,DO,1026.0,6.73,0.51,682.64,51.7,13.19,0.38,768917681.0,1507026548.0,114241364.0,2207645.0,3929859957.0,67942021.0,No,2019,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,3629114.0,1021.0,VP,PT,353.0,3.36,0.81,26.66,6.5,4.13,0.12,3372077.0,4148994.0,1004018.0,155653.0,35341744.0,5822883.0,No,2019,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,3629114.0,1021.0,DT,PT,346.0,3.07,0.06,79.95,1.6,50.06,4.57,1617171.0,26364665.0,526686.0,329744.0,5763630.0,6163715.0,No,2019,,,,
"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,9136,90136,Independent Public Agency or Authority of Transit Service,Full Reporter,3629114.0,1021.0,MB,PT,322.0,0.66,0.09,100.83,13.5,7.49,1.7,9104573.0,103889728.0,13875664.0,1030318.0,61191678.0,12806718.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,MB,DO,484.0,0.79,0.25,206.1,64.6,3.19,1.57,87346370.0,353352973.0,110802986.0,1714493.0,225220879.0,13259120.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,CC,DO,27.0,4.29,0.35,529.36,43.0,12.32,9.5,24490634.0,70277173.0,5703705.0,132758.0,7395354.0,284799.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,SR,DO,22.0,0.79,0.19,305.64,74.8,4.09,2.84,5822817.0,30185360.0,7386518.0,98760.0,10615475.0,522204.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,TB,DO,193.0,0.79,0.23,214.78,62.4,3.44,2.46,38822295.0,169532643.0,49247910.0,789332.0,68856214.0,5201899.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,LR,DO,146.0,0.79,0.19,358.09,84.7,4.23,1.54,39254151.0,210499148.0,49795740.0,587846.0,136469594.0,5565605.0,No,2019,,,,
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,9015,90015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3281212.0,1006.0,DR,PT,134.0,2.7,0.05,94.63,1.7,54.69,8.08,1084238.0,21940403.0,401197.0,231864.0,2715012.0,1678156.0,No,2019,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,1849898.0,973.0,MB,DO,584.0,1.06,0.2,149.57,27.7,5.41,1.53,59620132.0,305008691.0,56429170.0,2039265.0,200008788.0,22096462.0,No,2019,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,1849898.0,973.0,DT,PT,50.0,9.7,0.2,120.01,2.5,48.15,4.01,1048500.0,5202738.0,108056.0,43353.0,1297271.0,1147010.0,No,2019,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,1849898.0,973.0,YR,PT,4.0,0.81,0.04,918.27,50.5,18.2,2.14,303185.0,6808034.0,374044.0,7414.0,3173984.0,159891.0,No,2019,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,1849898.0,973.0,DR,PT,219.0,9.7,0.23,79.41,1.9,42.58,4.62,8288165.0,36369155.0,854159.0,457984.0,7869636.0,5689820.0,No,2019,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,0008,00008,Independent Public Agency or Authority of Transit Service,Full Reporter,1849898.0,973.0,LR,DO,116.0,1.17,0.27,261.13,61.1,4.28,0.8,45634079.0,166170441.0,38867576.0,636340.0,207967836.0,9047431.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,MB,PT,288.0,0.97,0.35,64.75,23.5,2.76,0.82,24008525.0,68462292.0,24809064.0,1057413.0,83844513.0,10731448.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,MB,DO,222.0,0.98,0.21,127.58,27.2,4.69,1.06,22041356.0,104949061.0,22396771.0,822638.0,98896442.0,9738607.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,CB,PT,19.0,4.17,0.47,213.61,24.0,8.9,0.37,1172721.0,2503342.0,281240.0,11719.0,6848690.0,342662.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,DT,PT,179.0,4.02,0.15,91.7,3.3,27.62,2.57,278482.0,1912714.0,69263.0,20858.0,745700.0,687812.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,DR,PT,158.0,5.36,0.15,82.02,2.4,34.81,3.12,2718557.0,17663033.0,507400.0,215351.0,5663873.0,3904510.0,No,2019,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,969.0,LR,DO,103.0,1.13,0.49,177.41,76.6,2.32,0.39,42005525.0,86423252.0,37293757.0,487132.0,219453215.0,8820704.0,No,2019,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,1733853.0,942.0,MB,DO,603.0,1.46,0.25,199.09,33.8,5.9,1.4,80223958.0,324362252.0,55016645.0,1629251.0,231734106.0,20926821.0,No,2019,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,1733853.0,942.0,LR,DO,58.0,1.09,0.11,422.8,42.6,9.93,2.46,7777491.0,71102939.0,7162790.0,168173.0,28888028.0,2177387.0,No,2019,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,1733853.0,942.0,DR,PT,279.0,8.8,0.33,63.37,2.4,26.35,3.23,12302396.0,36821276.0,1397511.0,581076.0,11406050.0,8840834.0,No,2019,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,1733853.0,942.0,IP,DO,2.0,1.1,0.38,279.36,96.4,2.9,24.81,474284.0,1249320.0,430979.0,4472.0,50363.0,10450.0,No,2019,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,1758210.0,933.0,DT,PT,66.0,1.94,0.12,28.44,1.8,15.78,1.29,62880.0,511489.0,32421.0,17987.0,397874.0,374075.0,No,2019,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,1758210.0,933.0,MB,DO,384.0,0.45,0.1,99.97,23.0,4.34,1.12,18488621.0,177790082.0,40962611.0,1778454.0,158505868.0,23843020.0,No,2019,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,1758210.0,933.0,VP,PT,214.0,5.07,1.44,15.69,4.4,3.53,0.07,2530696.0,1761450.0,499290.0,112237.0,24569985.0,4883176.0,No,2019,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,1758210.0,933.0,DR,DO,159.0,1.83,0.04,103.05,2.1,47.98,3.92,947947.0,24864126.0,518219.0,241272.0,6343153.0,4250976.0,No,2019,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,1758210.0,933.0,DR,PT,110.0,1.92,0.06,60.51,1.7,34.7,2.78,954802.0,17290366.0,498231.0,285743.0,6228048.0,5334403.0,No,2019,,,,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,9002,90002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,802459.0,866.0,MB,PT,456.0,0.87,0.26,147.56,44.2,3.34,0.68,54693193.0,209029213.0,62554365.0,1416530.0,305290947.0,17995351.0,No,2019,,,,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,9002,90002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,802459.0,866.0,VP,PT,44.0,4.89,1.32,21.77,5.9,3.72,0.22,530332.0,402873.0,108426.0,18510.0,1817824.0,282594.0,No,2019,,,,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,9002,90002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,802459.0,866.0,DR,PT,230.0,1.58,0.04,104.78,2.4,44.4,4.09,1887638.0,53075046.0,1195430.0,506522.0,12968461.0,7357372.0,No,2019,,,,
"City and County of Honolulu, dba: City & County of Honolulu DTS",Honolulu,HI,9002,90002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,802459.0,866.0,DT,PT,136.0,1.32,0.04,97.94,3.1,31.31,3.99,274740.0,6498617.0,207564.0,66353.0,1627385.0,1328544.0,No,2019,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2650890.0,840.0,LR,DO,76.0,1.08,0.35,181.61,59.8,3.04,0.76,27240856.0,76787096.0,25299442.0,422812.0,100499405.0,5254481.0,No,2019,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2650890.0,840.0,MB,DO,744.0,1.33,0.21,165.23,25.8,6.4,1.52,69000565.0,331747510.0,51860027.0,2007841.0,218756652.0,24050718.0,No,2019,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2650890.0,840.0,CR,PT,20.0,3.39,0.15,1247.14,54.8,22.77,0.92,2604994.0,17484857.0,767768.0,14020.0,18965595.0,596892.0,No,2019,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,4515419.0,831.0,MB,DO,448.0,1.01,0.22,104.89,22.6,4.65,0.98,51795373.0,238999058.0,51447770.0,2278566.0,243578326.0,28121795.0,No,2019,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,4515419.0,831.0,HR,DO,212.0,1.18,0.37,243.89,77.1,3.16,0.46,77048839.0,206202856.0,65217325.0,845478.0,450023139.0,22511413.0,No,2019,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,4515419.0,831.0,SR,DO,2.0,0.44,0.02,430.22,23.7,18.12,24.12,126354.0,5164819.0,285077.0,12005.0,214087.0,60510.0,No,2019,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,4515419.0,831.0,DR,PT,169.0,1.48,0.03,82.86,1.8,47.26,3.69,1193940.0,38231233.0,808882.0,461382.0,10373972.0,7273741.0,No,2019,,,,
"OATS, Inc.",Columbia,MO,7R03-017,7R03-70133,Private-Non-Profit Corporation,Rural Reporter,0.0,806.0,DR,DO,806.0,8.09,0.39,37.82,1.8,20.56,0.0,11493672.0,29210250.0,1420691.0,772284.0,0.0,14653297.0,No,2019,,,,
California Vanpool Authority,Hanford,CA,9230,90230,"City, County or Local Government Unit or Department of Transportation",Full Reporter,87941.0,783.0,VP,DO,783.0,3.1,1.0,29.54,9.5,3.1,0.09,10642705.0,10632353.0,3434148.0,359964.0,121788224.0,10935082.0,No,2019,,,,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,6048,60048,Independent Public Agency or Authority of Transit Service,Full Reporter,1362416.0,783.0,CB,PT,38.0,2.71,0.24,143.25,12.7,11.32,0.6,2113839.0,8828809.0,779887.0,61632.0,14695729.0,1147318.0,No,2019,,,,
"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,6048,60048,Independent Public Agency or Authority of Transit Service,Full Reporter,1362416.0,783.0,MB,PT,315.0,0.58,0.1,114.72,19.7,5.81,1.42,16409599.0,164620099.0,28313270.0,1434961.0,115922295.0,15952995.0,No,2019,,,,
